Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Split,MIBR,frz,viper,4,3,,,2,,,,,79,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Split,MIBR,RgLMeister,astra,1,,,,1,,,,,42,4,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Split,MIBR,artzin,jett,2,,,,,,,,,43,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Split,MIBR,mazin,skye,3,,,,,,,,,37,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Split,MIBR,jzz,raze,4,1,,,,,,,,54,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,FURIA,mwzera,jett,3,,,,,,,,,58,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,FURIA,kon4n,sova,2,1,,,,,,,,50,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,FURIA,Khalil,cypher,4,1,,,,,,,,44,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,FURIA,liazzi,viper,1,1,,,,,,,,51,3,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,FURIA,havoc,kayo,5,2,,,,,,,,60,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,MIBR,frz,cypher,2,1,,,,,,,,52,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,MIBR,RgLMeister,viper,6,,,,,1,,,,49,5,4
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,MIBR,artzin,jett,1,2,1,,1,,,,,69,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,MIBR,mazin,kayo,1,,,,,,,,,31,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),FURIA vs MIBR,Breeze,MIBR,jzz,sova,4,,,,,,,,,48,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,Sentinels,TenZ,"omen, yoru",9,2,1,,1,,,,,58,4,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,Sentinels,Sacy,"fade, skye",10,1,,,,,,,,55,14,4
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,Sentinels,Zellsis,"brimstone, killjoy, viper",8,1,,,,,,,,59,3,2
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,Sentinels,johnqt,"cypher, viper",3,6,1,,,,,,,58,4,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,Sentinels,zekken,raze,9,5,,,,,,,,64,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,100 Thieves,Asuna,raze,6,2,,,1,,,,,49,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,100 Thieves,Boostio,"gekko, omen",4,1,,,,,1,,,47,14,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,100 Thieves,eeiu,fade,4,1,1,,,,1,,,40,1,3
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,100 Thieves,bang,viper,5,3,,,,1,,,,53,0,2
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,All Maps,100 Thieves,Cryocells,"astra, brimstone, chamber",5,2,1,,1,,1,,,52,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,Sentinels,TenZ,omen,3,,,,1,,,,,53,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,Sentinels,Sacy,fade,2,,,,,,,,,59,8,2
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,Sentinels,Zellsis,killjoy,3,,,,,,,,,70,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,Sentinels,johnqt,viper,1,2,1,,,,,,,56,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,Sentinels,zekken,raze,4,2,,,,,,,,70,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,100 Thieves,Asuna,raze,1,,,,,,,,,47,4,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,100 Thieves,Boostio,omen,1,,,,,,,,,37,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,100 Thieves,eeiu,fade,1,,,,,,,,,26,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,100 Thieves,bang,viper,2,,,,,1,,,,57,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Lotus,100 Thieves,Cryocells,chamber,3,,,,,,,,,60,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,Sentinels,TenZ,yoru,2,1,1,,,,,,,67,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,Sentinels,Sacy,skye,3,,,,,,,,,41,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,Sentinels,Zellsis,brimstone,1,1,,,,,,,,46,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,Sentinels,johnqt,viper,,2,,,,,,,,55,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,Sentinels,zekken,raze,,2,,,,,,,,46,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,100 Thieves,Asuna,raze,5,1,,,1,,,,,60,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,100 Thieves,Boostio,gekko,2,1,,,,,1,,,55,8,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,100 Thieves,eeiu,fade,3,,,,,,,,,50,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,100 Thieves,bang,viper,1,1,,,,,,,,54,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Bind,100 Thieves,Cryocells,brimstone,2,,,,,,,,,52,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,Sentinels,TenZ,omen,4,1,,,,,,,,54,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,Sentinels,Sacy,skye,5,1,,,,,,,,65,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,Sentinels,Zellsis,viper,4,,,,,,,,,62,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,Sentinels,johnqt,cypher,2,2,,,,,,,,64,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,Sentinels,zekken,raze,5,1,,,,,,,,77,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,100 Thieves,Asuna,raze,,1,,,,,,,,39,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,100 Thieves,Boostio,gekko,1,,,,,,,,,49,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,100 Thieves,eeiu,fade,,1,1,,,,1,,,45,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,100 Thieves,bang,viper,2,2,,,,,,,,47,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Sentinels vs 100 Thieves,Split,100 Thieves,Cryocells,astra,,2,1,,1,,1,,,43,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,NRG Esports,crashies,"sova, viper",3,1,,,,1,,,,46,2,3
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,NRG Esports,Victor,"cypher, killjoy",5,3,1,,1,,,,,62,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,NRG Esports,Marved,omen,3,3,,,,,,,,44,3,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,NRG Esports,Ethan,"kayo, skye",6,1,,,1,,,,,47,6,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,NRG Esports,Demon1,jett,6,4,1,,,,,,,74,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,Cloud9,wippie,"killjoy, viper",6,2,,,1,,,,,46,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,Cloud9,vanity,"skye, sova",4,2,,,1,,,,,61,10,3
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,Cloud9,Xeppaa,"kayo, raze",5,2,,,,,,,,48,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,Cloud9,jakee,omen,4,1,,,,,,,,42,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,All Maps,Cloud9,OXY,"jett, yoru",10,,,,1,,,,,41,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,NRG Esports,crashies,viper,2,,,,,1,,,,45,1,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,NRG Esports,Victor,cypher,2,2,,,,,,,,60,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,NRG Esports,Marved,omen,1,1,,,,,,,,46,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,NRG Esports,Ethan,skye,3,1,,,1,,,,,58,4,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,NRG Esports,Demon1,jett,2,3,1,,,,,,,102,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,Cloud9,wippie,viper,2,2,,,1,,,,,53,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,Cloud9,vanity,skye,1,,,,,,,,,47,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,Cloud9,Xeppaa,raze,2,1,,,,,,,,50,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,Cloud9,jakee,omen,2,,,,,,,,,42,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Sunset,Cloud9,OXY,yoru,4,,,,1,,,,,32,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,NRG Esports,crashies,sova,1,1,,,,,,,,47,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,NRG Esports,Victor,killjoy,3,1,1,,1,,,,,63,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,NRG Esports,Marved,omen,2,2,,,,,,,,42,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,NRG Esports,Ethan,kayo,3,,,,,,,,,36,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,NRG Esports,Demon1,jett,4,1,,,,,,,,45,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,Cloud9,wippie,killjoy,4,,,,,,,,,39,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,Cloud9,vanity,sova,3,2,,,1,,,,,75,5,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,Cloud9,Xeppaa,kayo,3,1,,,,,,,,45,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,Cloud9,jakee,omen,2,1,,,,,,,,41,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),NRG Esports vs Cloud9,Ascent,Cloud9,OXY,jett,6,,,,,,,,,50,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,LOUD,saadhak,"kayo, skye",9,,,,,,,,,46,5,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,LOUD,Quick,"phoenix, raze",9,4,,,,,,,,48,3,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,LOUD,tuyz,"brimstone, omen",7,4,,,1,,,,,58,2,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,LOUD,cauanzin,breach,8,2,,,,,,,,46,16,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,LOUD,Less,viper,12,3,1,,2,,,,,75,3,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,Leviatán,C0M,"skye, sova",9,2,,,,,,,,53,10,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,Leviatán,tex,"gekko, killjoy, raze",7,1,,,,,,,,43,7,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,Leviatán,Mazino,"astra, harbor, omen",4,2,,,1,1,,,,44,6,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,Leviatán,aspas,"jett, raze",7,2,,,3,1,,,,49,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,All Maps,Leviatán,kiNgg,"kayo, viper",6,6,2,,,1,,,,64,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,LOUD,saadhak,kayo,4,,,,,,,,,58,4,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,LOUD,Quick,phoenix,3,1,,,,,,,,39,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,LOUD,tuyz,brimstone,3,,,,,,,,,51,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,LOUD,cauanzin,breach,2,1,,,,,,,,49,5,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,LOUD,Less,viper,3,,,,,,,,,53,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,Leviatán,C0M,skye,3,1,,,,,,,,43,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,Leviatán,tex,gekko,3,1,,,,,,,,55,6,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,Leviatán,Mazino,harbor,2,1,,,1,1,,,,58,3,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,Leviatán,aspas,raze,2,,,,,,,,,47,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Bind,Leviatán,kiNgg,viper,1,3,1,,,1,,,,78,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,LOUD,saadhak,skye,2,,,,,,,,,40,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,LOUD,Quick,raze,3,1,,,,,,,,42,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,LOUD,tuyz,omen,2,2,,,1,,,,,58,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,LOUD,cauanzin,breach,4,1,,,,,,,,54,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,LOUD,Less,viper,6,1,1,,1,,,,,84,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,Leviatán,C0M,skye,4,,,,,,,,,40,5,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,Leviatán,tex,raze,3,,,,,,,,,39,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,Leviatán,Mazino,astra,,1,,,,,,,,30,3,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,Leviatán,aspas,jett,2,,,,3,1,,,,43,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Split,Leviatán,kiNgg,viper,2,1,1,,,,,,,67,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,LOUD,saadhak,kayo,3,,,,,,,,,41,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,LOUD,Quick,phoenix,3,2,,,,,,,,62,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,LOUD,tuyz,omen,2,2,,,,,,,,64,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,LOUD,cauanzin,breach,2,,,,,,,,,35,6,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,LOUD,Less,viper,3,2,,,1,,,,,88,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,Leviatán,C0M,sova,2,1,,,,,,,,77,3,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,Leviatán,tex,killjoy,1,,,,,,,,,36,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,Leviatán,Mazino,omen,2,,,,,,,,,44,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,Leviatán,aspas,jett,3,2,,,,,,,,57,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),LOUD vs Leviatán,Ascent,Leviatán,kiNgg,kayo,3,2,,,,,,,,47,1,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,G2 Esports,valyn,"brimstone, omen",5,2,,,,,,,,44,7,3
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,G2 Esports,JonahP,sova,3,4,,1,1,,,,,53,7,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,G2 Esports,neT,"cypher, killjoy",5,1,,,,1,,,,37,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,G2 Esports,leaf,"jett, raze",8,5,,,,,,,,61,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,G2 Esports,trent,viper,5,2,,,,,,,,53,3,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,Evil Geniuses,supamen,"omen, viper",5,5,,,,2,,,,61,5,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,Evil Geniuses,Derrek,"fade, gekko",10,3,,,1,1,,,,48,4,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,Evil Geniuses,jawgemo,"deadlock, raze",7,1,1,,,,,,,44,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,Evil Geniuses,NaturE,"breach, kayo",5,1,,,1,1,,,,37,10,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,All Maps,Evil Geniuses,Apoth,"cypher, killjoy",5,4,1,,,,,,,56,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,G2 Esports,valyn,omen,2,1,,,,,,,,30,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,G2 Esports,JonahP,sova,2,3,,,1,,,,,51,5,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,G2 Esports,neT,cypher,4,1,,,,1,,,,45,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,G2 Esports,leaf,raze,3,4,,,,,,,,56,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,G2 Esports,trent,viper,2,2,,,,,,,,45,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,Evil Geniuses,supamen,omen,2,2,,,,,,,,40,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,Evil Geniuses,Derrek,fade,4,2,,,1,1,,,,46,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,Evil Geniuses,jawgemo,raze,5,1,,,,,,,,53,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,Evil Geniuses,NaturE,breach,4,1,,,1,1,,,,41,7,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Sunset,Evil Geniuses,Apoth,cypher,2,2,,,,,,,,47,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,G2 Esports,valyn,brimstone,3,1,,,,,,,,57,2,2
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,G2 Esports,JonahP,sova,1,1,,1,,,,,,54,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,G2 Esports,neT,killjoy,1,,,,,,,,,29,2,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,G2 Esports,leaf,jett,5,1,,,,,,,,66,0,0
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,G2 Esports,trent,viper,3,,,,,,,,,60,2,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,Evil Geniuses,supamen,viper,3,3,,,,2,,,,82,3,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (C),G2 Esports vs Evil Geniuses,Icebox,Evil Geniuses,Derrek,gekko,6,1,,,,,,,,50,4,1
