Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,astra,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,jett,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,astra,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,killjoy,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,gekko,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,fade,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,jett,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,cypher,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,yoru,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,jett,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,kayo,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,sova,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,killjoy,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,kayo,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,astra,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,jett,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,astra,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,kayo,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,cypher,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,jett,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,sova,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,kayo,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,cypher,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,brimstone,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,yoru,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,kayo,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,brimstone,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,kayo,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,MIBR,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,MIBR,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,MIBR,jett,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,MIBR,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,MIBR,cypher,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Leviatán,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Leviatán,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Leviatán,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Leviatán,breach,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Leviatán,cypher,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,100 Thieves,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,100 Thieves,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,100 Thieves,gekko,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,100 Thieves,fade,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,100 Thieves,astra,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,LOUD,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,LOUD,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,LOUD,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,LOUD,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,LOUD,breach,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Sentinels,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Sentinels,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Sentinels,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Sentinels,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Split,Sentinels,cypher,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,LOUD,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,LOUD,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,LOUD,breach,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,LOUD,kayo,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,LOUD,phoenix,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,Sentinels,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,Sentinels,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,Sentinels,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,Sentinels,kayo,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Ascent,Sentinels,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,Leviatán,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,Leviatán,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,Leviatán,gekko,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,Leviatán,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,Leviatán,harbor,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,100 Thieves,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,100 Thieves,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,100 Thieves,gekko,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,100 Thieves,fade,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Bind,100 Thieves,brimstone,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,Leviatán,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,Leviatán,sova,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,Leviatán,killjoy,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,Leviatán,harbor,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,Leviatán,reyna,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,100 Thieves,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,100 Thieves,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,100 Thieves,gekko,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,100 Thieves,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (B),Icebox,100 Thieves,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,LOUD,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,LOUD,kayo,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,LOUD,breach,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,LOUD,phoenix,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,LOUD,brimstone,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,Leviatán,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,Leviatán,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,Leviatán,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,Leviatán,harbor,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Bind,Leviatán,gekko,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,LOUD,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,LOUD,skye,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,LOUD,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,LOUD,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,LOUD,breach,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,Leviatán,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,Leviatán,skye,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,Leviatán,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,Leviatán,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Split,Leviatán,astra,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,LOUD,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,LOUD,kayo,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,LOUD,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,LOUD,breach,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,LOUD,phoenix,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,Leviatán,kayo,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,Leviatán,omen,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,Leviatán,jett,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,Leviatán,sova,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (B),Ascent,Leviatán,killjoy,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,Sentinels,viper,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,Sentinels,raze,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,Sentinels,fade,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,Sentinels,omen,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,Sentinels,killjoy,1,0,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,100 Thieves,viper,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,100 Thieves,raze,0,1,1
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (B),Lotus,100 Thieves,fade,0,1,1
