Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Icebox,REJECT,Dep,killjoy,4,1,,,,,,,,78,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Icebox,REJECT,HaReeee,reyna,4,1,,,1,,,,,92,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Icebox,REJECT,Kaminari,jett,2,3,,1,,,,,,83,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Icebox,REJECT,Feez,viper,2,,,,1,,,,,46,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Icebox,REJECT,Norisen,sova,3,,,,,,,,,74,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,Feeling,Osanpo,sova,1,1,,,,,,,,43,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,Feeling,Art,sage,2,,,,3,,,,,48,1,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,Feeling,Misaya,skye,1,1,,,,,,,,36,4,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,Feeling,Kyonn,omen,2,3,,,,,,,,58,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,Feeling,Maiko,jett,3,1,,,,,,,,50,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,REJECT,Dep,jett,2,5,,,,,,,,85,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,REJECT,HaReeee,reyna,4,2,,,,,,,,42,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,REJECT,Kaminari,omen,4,,,,1,,,,,56,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,REJECT,Feez,sage,4,1,,,,,,,,52,3,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs REJECT,Ascent,REJECT,Norisen,sova,2,1,,,1,1,,,,61,2,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,FENNEL,Jinx,raze,7,1,,1,,1,,,,59,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,FENNEL,Tonbo,sova,7,5,,,2,,,,,66,10,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,FENNEL,2zzy,"omen, sage",3,3,,,,,,,,38,8,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,FENNEL,CLZ,viper,7,3,1,,1,1,1,,,59,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,FENNEL,envy,"cypher, reyna",5,2,,1,,,1,,,49,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,ShikouKouketsu,MerRy,"jett, sage",8,2,,,2,,,,,45,4,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,ShikouKouketsu,arm1e,"omen, sova",7,3,,,1,,,,,59,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,ShikouKouketsu,Rico,"phoenix, reyna",2,1,,,1,,,,,41,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,ShikouKouketsu,kokuya,"killjoy, sage",8,1,1,,,1,,,,64,6,3
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,All Maps,ShikouKouketsu,A1tmaN,"sova, viper",4,4,,,1,,1,,,44,0,3
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,FENNEL,Jinx,raze,3,1,,1,,1,,,,54,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,FENNEL,Tonbo,sova,5,4,,,1,,,,,66,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,FENNEL,2zzy,sage,2,1,,,,,,,,29,5,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,FENNEL,CLZ,viper,4,2,1,,,1,,,,56,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,FENNEL,envy,reyna,2,,,1,,,,,,42,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,ShikouKouketsu,MerRy,jett,6,2,,,2,,,,,63,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,ShikouKouketsu,arm1e,sova,1,3,,,,,,,,54,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,ShikouKouketsu,Rico,reyna,1,,,,1,,,,,42,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,ShikouKouketsu,kokuya,sage,5,,1,,,1,,,,51,4,3
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Icebox,ShikouKouketsu,A1tmaN,viper,2,2,,,,,1,,,32,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,FENNEL,Jinx,raze,4,,,,,,,,,63,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,FENNEL,Tonbo,sova,2,1,,,1,,,,,65,7,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,FENNEL,2zzy,omen,1,2,,,,,,,,47,3,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,FENNEL,CLZ,viper,3,1,,,1,,1,,,62,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,FENNEL,envy,cypher,3,2,,,,,1,,,55,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,ShikouKouketsu,MerRy,sage,2,,,,,,,,,26,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,ShikouKouketsu,arm1e,omen,6,,,,1,,,,,64,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,ShikouKouketsu,Rico,phoenix,1,1,,,,,,,,39,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,ShikouKouketsu,kokuya,killjoy,3,1,,,,,,,,77,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,FENNEL vs ShikouKouketsu,Ascent,ShikouKouketsu,A1tmaN,sova,2,2,,,1,,,,,56,0,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,Feeling,Osanpo,sova,2,2,1,,,,1,,,36,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,Feeling,Art,killjoy,2,2,,,,,,,,47,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,Feeling,Misaya,skye,7,,,,,,,,,41,6,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,Feeling,Kyonn,omen,5,1,,,,,,,,46,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,Feeling,Maiko,"jett, raze",3,3,,,1,,,,,57,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,FENNEL,Jinx,raze,8,3,,,1,,,,,65,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,FENNEL,Tonbo,sova,7,1,,,,,,,,52,5,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,FENNEL,2zzy,"astra, omen",6,2,,,,1,,,,62,5,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,FENNEL,CLZ,viper,2,,1,,,,,,,73,5,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,All Maps,FENNEL,envy,"cypher, skye",6,,,,1,,,,,51,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,Feeling,Osanpo,sova,,1,,,,,,,,36,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,Feeling,Art,killjoy,,,,,,,,,,31,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,Feeling,Misaya,skye,3,,,,,,,,,46,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,Feeling,Kyonn,omen,3,,,,,,,,,49,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,Feeling,Maiko,raze,2,1,,,,,,,,61,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,FENNEL,Jinx,raze,3,2,,,1,,,,,59,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,FENNEL,Tonbo,sova,3,,,,,,,,,59,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,FENNEL,2zzy,astra,3,2,,,,1,,,,70,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,FENNEL,CLZ,viper,2,,1,,,,,,,89,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Bind,FENNEL,envy,skye,2,,,,1,,,,,51,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,Feeling,Osanpo,sova,2,1,1,,,,1,,,36,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,Feeling,Art,killjoy,2,2,,,,,,,,63,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,Feeling,Misaya,skye,4,,,,,,,,,35,6,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,Feeling,Kyonn,omen,2,1,,,,,,,,43,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,Feeling,Maiko,jett,1,2,,,1,,,,,52,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,FENNEL,Jinx,raze,5,1,,,,,,,,70,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,FENNEL,Tonbo,sova,4,1,,,,,,,,44,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,FENNEL,2zzy,omen,3,,,,,,,,,53,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,FENNEL,CLZ,viper,,,,,,,,,,57,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs FENNEL,Ascent,FENNEL,envy,cypher,4,,,,,,,,,51,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,REJECT,Dep,"killjoy, sova",5,2,,1,1,,,,,63,4,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,REJECT,HaReeee,reyna,9,3,1,,,1,,,,93,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,REJECT,Kaminari,"astra, jett",9,2,1,,1,,,,,67,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,REJECT,Feez,viper,7,1,,,1,1,,,,81,3,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,REJECT,Norisen,"raze, sova",3,2,,,,,,,,45,6,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,ShikouKouketsu,MerRy,"jett, raze",5,1,1,,1,2,,,,51,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,ShikouKouketsu,arm1e,"omen, sova",3,,,,,,,,,38,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,ShikouKouketsu,Rico,"phoenix, reyna",3,2,,,,,,,,41,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,ShikouKouketsu,kokuya,"sage, viper",5,,1,,1,,,,,54,8,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,All Maps,ShikouKouketsu,A1tmaN,"sova, viper",1,1,,,,,,,,35,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,REJECT,Dep,sova,3,1,,,1,,,,,41,4,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,REJECT,HaReeee,reyna,7,1,,,,1,,,,110,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,REJECT,Kaminari,astra,3,,,,1,,,,,61,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,REJECT,Feez,viper,3,1,,,1,,,,,106,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,REJECT,Norisen,raze,2,2,,,,,,,,56,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,ShikouKouketsu,MerRy,raze,3,,,,,1,,,,43,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,ShikouKouketsu,arm1e,omen,1,,,,,,,,,28,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,ShikouKouketsu,Rico,phoenix,1,1,,,,,,,,35,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,ShikouKouketsu,kokuya,viper,3,,1,,1,,,,,69,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Bind,ShikouKouketsu,A1tmaN,sova,1,1,,,,,,,,37,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,REJECT,Dep,killjoy,2,1,,1,,,,,,85,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,REJECT,HaReeee,reyna,2,2,1,,,,,,,75,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,REJECT,Kaminari,jett,6,2,1,,,,,,,72,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,REJECT,Feez,viper,4,,,,,1,,,,56,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,REJECT,Norisen,sova,1,,,,,,,,,34,4,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,ShikouKouketsu,MerRy,jett,2,1,1,,1,1,,,,58,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,ShikouKouketsu,arm1e,sova,2,,,,,,,,,48,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,ShikouKouketsu,Rico,reyna,2,1,,,,,,,,46,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,ShikouKouketsu,kokuya,sage,2,,,,,,,,,39,6,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs ShikouKouketsu,Icebox,ShikouKouketsu,A1tmaN,viper,,,,,,,,,,33,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,Feeling,Osanpo,sova,5,1,,,,,,,,34,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,Feeling,Art,sage,4,3,1,,,,,,,61,8,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,Feeling,Misaya,"reyna, skye",10,1,,,,,1,,,60,5,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,Feeling,Kyonn,"omen, viper",6,3,,,2,,,,,64,4,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,Feeling,Maiko,jett,9,2,,,1,,1,,,64,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,ShikouKouketsu,MerRy,"jett, viper",3,1,,,1,,,,,50,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,ShikouKouketsu,arm1e,"astra, sova",2,2,2,,,2,,,,61,1,3
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,ShikouKouketsu,Rico,"phoenix, reyna",7,1,,,,,,,,56,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,ShikouKouketsu,kokuya,"killjoy, sage",3,,,,,,,,,38,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,All Maps,ShikouKouketsu,A1tmaN,"sova, viper",4,1,,,,1,,,,45,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,Feeling,Osanpo,sova,2,,,,,,,,,32,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,Feeling,Art,sage,2,2,,,,,,,,57,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,Feeling,Misaya,skye,6,1,,,,,1,,,46,5,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,Feeling,Kyonn,omen,3,,,,,,,,,42,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,Feeling,Maiko,jett,6,2,,,1,,1,,,68,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,ShikouKouketsu,MerRy,viper,2,,,,1,,,,,54,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,ShikouKouketsu,arm1e,astra,1,1,2,,,1,,,,67,1,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,ShikouKouketsu,Rico,phoenix,5,,,,,,,,,46,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,ShikouKouketsu,kokuya,killjoy,3,,,,,,,,,48,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Haven,ShikouKouketsu,A1tmaN,sova,2,1,,,,1,,,,49,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,Feeling,Osanpo,sova,3,1,,,,,,,,35,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,Feeling,Art,sage,2,1,1,,,,,,,64,8,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,Feeling,Misaya,reyna,4,,,,,,,,,73,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,Feeling,Kyonn,viper,3,3,,,2,,,,,85,2,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,Feeling,Maiko,jett,3,,,,,,,,,60,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,ShikouKouketsu,MerRy,jett,1,1,,,,,,,,46,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,ShikouKouketsu,arm1e,sova,1,1,,,,1,,,,54,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,ShikouKouketsu,Rico,reyna,2,1,,,,,,,,66,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,ShikouKouketsu,kokuya,sage,,,,,,,,,,28,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,Feeling vs ShikouKouketsu,Icebox,ShikouKouketsu,A1tmaN,viper,2,,,,,,,,,41,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,REJECT,Dep,breach,7,4,,,1,,,,,59,4,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,REJECT,HaReeee,reyna,10,2,3,,,,,,,75,5,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,REJECT,Kaminari,"brimstone, omen",5,1,1,,,,,,,46,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,REJECT,Feez,skye,4,3,,,1,,,,,54,3,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,REJECT,Norisen,raze,7,,,,1,,,,,48,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,FENNEL,Jinx,raze,5,3,,,,,,,,69,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,FENNEL,Tonbo,"skye, sova",3,3,,,2,,,,,51,4,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,FENNEL,2zzy,"astra, omen",2,1,,,,,,,,36,3,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,FENNEL,CLZ,"reyna, sage",9,3,,,1,1,,,,55,1,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,All Maps,FENNEL,envy,cypher,7,1,,,1,,,,,43,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,REJECT,Dep,breach,4,3,,,1,,,,,74,4,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,REJECT,HaReeee,reyna,7,,1,,,,,,,74,4,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,REJECT,Kaminari,brimstone,3,,,,,,,,,40,2,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,REJECT,Feez,skye,1,3,,,1,,,,,68,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,REJECT,Norisen,raze,4,,,,1,,,,,59,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,FENNEL,Jinx,raze,3,,,,,,,,,70,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,FENNEL,Tonbo,sova,2,1,,,1,,,,,50,3,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,FENNEL,2zzy,astra,,,,,,,,,,23,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,FENNEL,CLZ,sage,5,1,,,1,1,,,,54,0,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Bind,FENNEL,envy,cypher,4,,,,,,,,,39,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,REJECT,Dep,breach,3,1,,,,,,,,44,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,REJECT,HaReeee,reyna,3,2,2,,,,,,,75,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,REJECT,Kaminari,omen,2,1,1,,,,,,,52,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,REJECT,Feez,skye,3,,,,,,,,,39,3,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,REJECT,Norisen,raze,3,,,,,,,,,36,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,FENNEL,Jinx,raze,2,3,,,,,,,,67,0,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,FENNEL,Tonbo,skye,1,2,,,1,,,,,51,1,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,FENNEL,2zzy,omen,2,1,,,,,,,,49,3,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,FENNEL,CLZ,reyna,4,2,,,,,,,,56,1,0
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group A,REJECT vs FENNEL,Split,FENNEL,envy,cypher,3,1,,,1,,,,,47,0,1
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group B,Tiimu Sagashitemasu vs FAV gaming,All Maps,Tiimu Sagashitemasu,xnfri,reyna,4,1,,,,,,,,56,0,2
Champions Tour Japan Stage 2: Challengers 2,Main Event,Group B,Tiimu Sagashitemasu vs FAV gaming,All Maps,Tiimu Sagashitemasu,BlackWiz,"cypher, viper",5,1,,,,,,,,59,3,1
