Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,sage,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,brimstone,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,yoru,10%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,cypher,20%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,phoenix,10%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Ascent,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,jett,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,omen,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,breach,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,sova,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,killjoy,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,raze,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,skye,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,reyna,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,sage,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,brimstone,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,cypher,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,phoenix,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Bind,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,omen,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,breach,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,sova,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,killjoy,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,raze,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,skye,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,reyna,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,sage,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,brimstone,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,yoru,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,cypher,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,phoenix,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Haven,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,omen,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,breach,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,sova,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,killjoy,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,raze,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,reyna,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,sage,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,brimstone,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,cypher,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,phoenix,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group C,Split,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,jett,92%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,omen,85%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,sova,62%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,cypher,58%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,raze,46%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,sage,35%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,phoenix,31%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,breach,23%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,brimstone,19%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,reyna,19%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,killjoy,15%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,viper,12%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,yoru,4%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,All Maps,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,omen,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,sova,63%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,cypher,75%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,raze,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,sage,25%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,phoenix,63%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,breach,25%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,brimstone,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,reyna,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,killjoy,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Ascent,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,omen,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,sova,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,cypher,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,raze,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,sage,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,phoenix,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,breach,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,brimstone,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,reyna,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,killjoy,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Haven,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,jett,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,omen,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,sova,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,cypher,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,raze,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,sage,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,phoenix,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,breach,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,brimstone,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,reyna,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,killjoy,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,viper,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,yoru,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Split,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,jett,75%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,omen,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,sova,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,cypher,75%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,raze,75%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,sage,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,phoenix,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,breach,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,brimstone,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,reyna,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,killjoy,25%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Bind,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,omen,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,sova,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,cypher,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,raze,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,sage,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,phoenix,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,breach,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,brimstone,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,reyna,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,killjoy,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,viper,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group D,Icebox,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,sova,92%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,jett,88%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,omen,73%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,breach,65%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,raze,58%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,cypher,35%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,sage,27%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,brimstone,23%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,killjoy,19%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,reyna,12%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,viper,4%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,phoenix,4%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,All Maps,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,sova,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,jett,88%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,omen,75%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,breach,63%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,raze,75%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,cypher,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,sage,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,brimstone,25%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,killjoy,25%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,reyna,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,phoenix,13%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Haven,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,sova,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,omen,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,breach,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,raze,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,cypher,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,sage,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,brimstone,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,killjoy,50%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,reyna,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,phoenix,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,fade,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,deadlock,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,chamber,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Ascent,yoru,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,sova,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,jett,100%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,omen,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,breach,83%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,raze,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,cypher,67%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,sage,17%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,brimstone,33%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,killjoy,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,reyna,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,viper,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,phoenix,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,astra,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,skye,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,kayo,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,neon,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,iso,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,harbor,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,gekko,0%
Champions Tour Korea Stage 1: Challengers 2,Open Qualifier,Group E,Bind,fade,0%
