Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,$ (won),3,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,$$ (won),3,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,$$$ (won),10,4
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,Pistol Won,,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,Eco (won),3,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,$ (won),0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,$$ (won),3,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,$$$ (won),13,10
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,Pistol Won,,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,Eco (won),9,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,$ (won),7,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,$$ (won),10,5
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,$$$ (won),39,22
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,Pistol Won,,4
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,Eco (won),9,4
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,$ (won),0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,$$ (won),18,8
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,$$$ (won),38,24
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,Pistol Won,,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,Eco (won),2,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,$ (won),1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,$$ (won),3,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,$$$ (won),15,11
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,Pistol Won,,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,Eco (won),3,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,$ (won),1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,$$ (won),8,5
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,$$$ (won),9,2
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,Pistol Won,,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,Eco (won),2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,$ (won),2,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,$$ (won),5,4
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,$$$ (won),11,8
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,Pistol Won,,2
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,Eco (won),3,2
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,$ (won),2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,$$ (won),5,2
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,$$$ (won),10,3
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,Pistol Won,,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,Eco (won),4,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,$ (won),3,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,$$ (won),8,5
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,$$$ (won),26,19
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,Pistol Won,,3
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,Eco (won),6,3
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,$ (won),3,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,$$ (won),13,7
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,$$$ (won),19,5
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,Eco (won),3,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,$ (won),0,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,$$ (won),4,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,$$$ (won),12,10
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,Eco (won),3,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,$ (won),4,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,$$ (won),4,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,$$$ (won),8,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,Pistol Won,,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,Eco (won),3,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,$ (won),3,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,$$ (won),7,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,$$$ (won),5,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,Pistol Won,,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,Eco (won),2,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,$ (won),1,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,$$ (won),4,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,$$$ (won),11,7
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,Eco (won),4,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,$ (won),0,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,$$ (won),7,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,$$$ (won),15,11
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,Eco (won),2,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,$ (won),2,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,$$ (won),7,6
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,$$$ (won),15,5
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,Pistol Won,,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,Eco (won),10,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,$ (won),3,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,$$ (won),18,5
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,$$$ (won),32,24
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,Pistol Won,,4
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,Eco (won),7,4
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,$ (won),7,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,$$ (won),15,11
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,$$$ (won),34,15
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,Eco (won),4,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,$ (won),1,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,$$ (won),5,4
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,$$$ (won),16,9
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,Eco (won),3,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,$ (won),1,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,$$ (won),6,3
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,$$$ (won),16,8
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,Pistol Won,,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,Eco (won),3,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,$ (won),2,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,$$ (won),7,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,$$$ (won),3,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,Pistol Won,,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,Eco (won),2,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,$ (won),1,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,$$ (won),4,3
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,$$$ (won),8,7
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,Eco (won),3,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,$ (won),1,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,$$ (won),6,4
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,$$$ (won),13,7
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,Pistol Won,,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,Eco (won),3,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,$ (won),3,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,$$ (won),7,3
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,$$$ (won),10,5
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,Pistol Won,,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,Eco (won),10,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,$ (won),4,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,$$ (won),18,9
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,$$$ (won),32,17
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,Pistol Won,,4
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,Eco (won),8,4
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,$ (won),5,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,$$ (won),17,9
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,$$$ (won),34,20
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Acend,Pistol Won,,1
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Acend,Eco (won),3,1
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Acend,$ (won),3,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Acend,$$ (won),3,2
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Acend,$$$ (won),13,6
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Keyd Stars,Pistol Won,,1
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Keyd Stars,Eco (won),4,1
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Keyd Stars,$ (won),0,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Keyd Stars,$$ (won),3,3
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Icebox,Keyd Stars,$$$ (won),15,9
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Acend,Pistol Won,,2
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Acend,Eco (won),2,2
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Acend,$ (won),0,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Acend,$$ (won),4,3
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Acend,$$$ (won),10,8
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Keyd Stars,Pistol Won,,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Keyd Stars,Eco (won),3,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Keyd Stars,$ (won),2,1
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Keyd Stars,$$ (won),5,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,Bind,Keyd Stars,$$$ (won),6,2
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Acend,Pistol Won,,4
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Acend,Eco (won),16,10
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Acend,$ (won),4,0
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Acend,$$ (won),9,6
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Acend,$$$ (won),32,19
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Keyd Stars,Pistol Won,,2
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Keyd Stars,Eco (won),16,3
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Keyd Stars,$ (won),3,1
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Keyd Stars,$$ (won),14,7
Valorant Champions 2021,Group Stage,Opening (A),Acend vs Keyd Stars,All Maps,Keyd Stars,$$$ (won),28,15
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Team Secret,Pistol Won,,2
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Team Secret,Eco (won),2,2
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Team Secret,$ (won),1,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Team Secret,$$ (won),5,4
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Team Secret,$$$ (won),10,6
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Crazy Raccoon,Pistol Won,,0
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Crazy Raccoon,Eco (won),4,0
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Crazy Raccoon,$ (won),1,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Crazy Raccoon,$$ (won),6,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Split,Crazy Raccoon,$$$ (won),7,3
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Team Secret,Pistol Won,,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Team Secret,Eco (won),3,2
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Team Secret,$ (won),0,0
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Team Secret,$$ (won),2,2
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Team Secret,$$$ (won),10,9
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Crazy Raccoon,Pistol Won,,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Crazy Raccoon,Eco (won),4,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Crazy Raccoon,$ (won),2,0
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Crazy Raccoon,$$ (won),4,0
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,Haven,Crazy Raccoon,$$$ (won),5,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Team Secret,Pistol Won,,3
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Team Secret,Eco (won),5,4
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Team Secret,$ (won),1,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Team Secret,$$ (won),7,6
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Team Secret,$$$ (won),20,15
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Crazy Raccoon,Pistol Won,,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Crazy Raccoon,Eco (won),8,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Crazy Raccoon,$ (won),3,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Crazy Raccoon,$$ (won),10,1
Valorant Champions 2021,Group Stage,Elimination (C),Team Secret vs Crazy Raccoon,All Maps,Crazy Raccoon,$$$ (won),12,4
Valorant Champions 2021,Group Stage,Elimination (B),KRÜ Esports vs FURIA,Fracture,KRÜ Esports,Pistol Won,,1
Valorant Champions 2021,Group Stage,Elimination (B),KRÜ Esports vs FURIA,Fracture,KRÜ Esports,Eco (won),4,1
Valorant Champions 2021,Group Stage,Elimination (B),KRÜ Esports vs FURIA,Fracture,KRÜ Esports,$ (won),1,1
Valorant Champions 2021,Group Stage,Elimination (B),KRÜ Esports vs FURIA,Fracture,KRÜ Esports,$$ (won),4,2
