Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,breach,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,astra,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,killjoy,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,omen,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,raze,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,sage,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,skye,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,cypher,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,brimstone,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Split,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,kayo,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,chamber,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,jett,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,viper,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,sova,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,neon,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,breach,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,astra,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,killjoy,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,omen,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,raze,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,sage,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,skye,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,cypher,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,brimstone,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Grand Final (D),Breeze,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,jett,63%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,viper,56%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,sova,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,sage,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,chamber,44%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,omen,38%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,kayo,31%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,raze,31%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,skye,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,killjoy,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,astra,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,breach,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,cypher,19%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,neon,13%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,brimstone,6%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),All Maps,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,jett,83%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,viper,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,sova,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,sage,83%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,chamber,67%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,omen,17%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,kayo,17%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,raze,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,skye,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,killjoy,17%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,astra,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,breach,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,cypher,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,neon,17%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,brimstone,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Icebox,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,jett,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,viper,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,sova,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,sage,75%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,chamber,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,omen,75%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,kayo,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,raze,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,skye,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,killjoy,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,astra,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,breach,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,cypher,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,neon,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,brimstone,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Split,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,jett,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,viper,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,sova,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,sage,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,chamber,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,omen,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,kayo,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,raze,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,skye,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,killjoy,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,astra,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,breach,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,cypher,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,neon,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,brimstone,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Ascent,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,jett,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,viper,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,sova,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,sage,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,chamber,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,omen,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,kayo,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,raze,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,skye,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,killjoy,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,astra,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,breach,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,cypher,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,neon,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,brimstone,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Fracture,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,jett,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,viper,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,sova,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,sage,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,chamber,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,omen,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,kayo,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,raze,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,skye,100%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,killjoy,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,astra,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,breach,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,cypher,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,neon,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,brimstone,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,iso,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,harbor,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,phoenix,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,gekko,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,reyna,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,fade,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,deadlock,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (E),Haven,yoru,0%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,sage,63%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,raze,63%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,chamber,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,viper,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,omen,50%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,skye,38%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,astra,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,neon,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,brimstone,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,cypher,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,sova,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,jett,25%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,kayo,13%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,killjoy,13%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,breach,13%
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Semifinals (E),All Maps,phoenix,0%
