Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Valorant Champions 2022,All Stages,All Match Types,Pearl,XSET,fade,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Pearl,XSET,kayo,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Pearl,XSET,astra,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Pearl,XSET,neon,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Pearl,Team Liquid,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,Team Liquid,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,Team Liquid,viper,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,Team Liquid,astra,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,Team Liquid,phoenix,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,Paper Rex,chamber,2,0,2
Valorant Champions 2022,All Stages,All Match Types,Pearl,Paper Rex,fade,2,0,2
Valorant Champions 2022,All Stages,All Match Types,Pearl,Paper Rex,raze,2,0,2
Valorant Champions 2022,All Stages,All Match Types,Pearl,Paper Rex,sage,2,0,2
Valorant Champions 2022,All Stages,All Match Types,Pearl,Paper Rex,astra,2,0,2
Valorant Champions 2022,All Stages,All Match Types,Pearl,ZETA DIVISION,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,ZETA DIVISION,viper,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,ZETA DIVISION,omen,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,ZETA DIVISION,raze,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,ZETA DIVISION,skye,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,100 Thieves,fade,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,100 Thieves,viper,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,100 Thieves,raze,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,100 Thieves,sage,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,100 Thieves,astra,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,BOOM Esports,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,BOOM Esports,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,BOOM Esports,viper,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,BOOM Esports,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,BOOM Esports,neon,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,EDward Gaming,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,EDward Gaming,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,EDward Gaming,viper,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,EDward Gaming,kayo,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Pearl,EDward Gaming,astra,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,viper,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,sova,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,jett,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,sage,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,killjoy,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,chamber,1,0,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,fade,1,0,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,DRX,kayo,1,0,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,LOUD,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,LOUD,viper,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,LOUD,kayo,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,LOUD,sova,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,LOUD,sage,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,FunPlus Phoenix,chamber,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Icebox,FunPlus Phoenix,fade,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Icebox,FunPlus Phoenix,viper,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Icebox,FunPlus Phoenix,raze,2,1,4
Valorant Champions 2022,All Stages,All Match Types,Icebox,FunPlus Phoenix,sage,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Icebox,FunPlus Phoenix,kayo,1,0,4
Valorant Champions 2022,All Stages,All Match Types,Icebox,FNATIC,chamber,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,FNATIC,viper,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,FNATIC,sova,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,FNATIC,sage,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,FNATIC,killjoy,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XSET,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,XSET,fade,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,XSET,viper,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,XSET,kayo,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,XSET,raze,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,Paper Rex,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,Paper Rex,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,Paper Rex,viper,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,Paper Rex,jett,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,Paper Rex,sage,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,Leviatán,chamber,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,Leviatán,viper,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,Leviatán,kayo,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,Leviatán,sova,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,Leviatán,sage,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,KRÜ Esports,chamber,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Icebox,KRÜ Esports,viper,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Icebox,KRÜ Esports,kayo,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Icebox,KRÜ Esports,sova,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Icebox,KRÜ Esports,sage,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Icebox,EDward Gaming,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,EDward Gaming,viper,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,EDward Gaming,sova,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,EDward Gaming,jett,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,EDward Gaming,sage,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,chamber,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,viper,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,sova,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,astra,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,yoru,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,jett,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,sage,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,XERXIA Esports,killjoy,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Icebox,FURIA,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,FURIA,viper,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,FURIA,kayo,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,FURIA,sova,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Icebox,FURIA,sage,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,OpTic Gaming,chamber,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,OpTic Gaming,fade,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,OpTic Gaming,omen,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,OpTic Gaming,killjoy,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,OpTic Gaming,phoenix,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,DRX,fade,2,2,4
Valorant Champions 2022,All Stages,All Match Types,Haven,DRX,omen,2,2,4
Valorant Champions 2022,All Stages,All Match Types,Haven,DRX,jett,2,2,4
Valorant Champions 2022,All Stages,All Match Types,Haven,DRX,breach,2,2,4
Valorant Champions 2022,All Stages,All Match Types,Haven,DRX,killjoy,2,2,4
Valorant Champions 2022,All Stages,All Match Types,Haven,LOUD,chamber,3,0,3
Valorant Champions 2022,All Stages,All Match Types,Haven,LOUD,fade,3,0,3
Valorant Champions 2022,All Stages,All Match Types,Haven,LOUD,omen,3,0,3
Valorant Champions 2022,All Stages,All Match Types,Haven,LOUD,raze,3,0,3
Valorant Champions 2022,All Stages,All Match Types,Haven,LOUD,breach,3,0,3
Valorant Champions 2022,All Stages,All Match Types,Haven,FunPlus Phoenix,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,FunPlus Phoenix,viper,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,FunPlus Phoenix,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,FunPlus Phoenix,raze,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,FunPlus Phoenix,sova,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,FNATIC,chamber,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,FNATIC,fade,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,FNATIC,raze,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,FNATIC,breach,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,FNATIC,astra,0,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,FNATIC,omen,2,0,3
Valorant Champions 2022,All Stages,All Match Types,Haven,XSET,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XSET,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XSET,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XSET,raze,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XSET,breach,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,Team Liquid,chamber,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Team Liquid,fade,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Team Liquid,omen,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Team Liquid,raze,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Team Liquid,breach,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,jett,1,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,astra,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,skye,1,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,cypher,1,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,reyna,1,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,chamber,0,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,fade,0,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,raze,0,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Paper Rex,sage,0,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Leviatán,chamber,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Leviatán,fade,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Leviatán,omen,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Leviatán,raze,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,Leviatán,breach,2,1,3
Valorant Champions 2022,All Stages,All Match Types,Haven,ZETA DIVISION,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,ZETA DIVISION,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,ZETA DIVISION,kayo,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,ZETA DIVISION,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,ZETA DIVISION,neon,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,KRÜ Esports,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,KRÜ Esports,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,KRÜ Esports,kayo,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,KRÜ Esports,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,KRÜ Esports,sage,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,100 Thieves,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,100 Thieves,fade,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,100 Thieves,omen,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,100 Thieves,raze,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,100 Thieves,sage,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,BOOM Esports,sova,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,BOOM Esports,jett,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,BOOM Esports,breach,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,BOOM Esports,astra,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,BOOM Esports,killjoy,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,EDward Gaming,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,EDward Gaming,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,EDward Gaming,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,EDward Gaming,jett,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,EDward Gaming,breach,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XERXIA Esports,chamber,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XERXIA Esports,omen,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XERXIA Esports,breach,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XERXIA Esports,skye,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,XERXIA Esports,neon,1,0,1
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,chamber,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,fade,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,omen,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,raze,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,breach,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,sage,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Haven,FURIA,skye,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,chamber,1,2,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,fade,1,2,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,kayo,1,4,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,sova,1,4,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,astra,1,2,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,omen,0,2,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,jett,0,2,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,OpTic Gaming,killjoy,0,2,5
Valorant Champions 2022,All Stages,All Match Types,Ascent,DRX,fade,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,DRX,kayo,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,DRX,sova,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,DRX,jett,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,DRX,astra,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,LOUD,kayo,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,LOUD,omen,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,LOUD,sova,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,LOUD,jett,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,LOUD,killjoy,4,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,chamber,1,1,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,fade,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,kayo,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,omen,3,1,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,sage,2,1,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,jett,2,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FunPlus Phoenix,cypher,1,0,4
Valorant Champions 2022,All Stages,All Match Types,Ascent,FNATIC,fade,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,FNATIC,kayo,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,FNATIC,omen,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,FNATIC,jett,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,FNATIC,killjoy,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,XSET,kayo,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,XSET,omen,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,XSET,sova,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,XSET,jett,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,XSET,killjoy,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,Team Liquid,chamber,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Ascent,Team Liquid,fade,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Ascent,Team Liquid,kayo,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Ascent,Team Liquid,omen,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Ascent,Team Liquid,phoenix,1,2,3
Valorant Champions 2022,All Stages,All Match Types,Ascent,Paper Rex,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,Paper Rex,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,Paper Rex,kayo,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,Paper Rex,raze,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,Paper Rex,astra,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,Leviatán,chamber,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,Leviatán,fade,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,Leviatán,kayo,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,Leviatán,sova,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,Leviatán,astra,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,ZETA DIVISION,fade,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,ZETA DIVISION,kayo,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,ZETA DIVISION,jett,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,ZETA DIVISION,astra,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,ZETA DIVISION,killjoy,0,2,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,ZETA DIVISION,sova,0,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,KRÜ Esports,fade,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,KRÜ Esports,kayo,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,KRÜ Esports,omen,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,KRÜ Esports,jett,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,KRÜ Esports,killjoy,1,1,2
Valorant Champions 2022,All Stages,All Match Types,Ascent,100 Thieves,chamber,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,100 Thieves,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,100 Thieves,kayo,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,100 Thieves,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,100 Thieves,sage,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,XERXIA Esports,fade,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,XERXIA Esports,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,XERXIA Esports,jett,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,XERXIA Esports,breach,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,XERXIA Esports,killjoy,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,FURIA,kayo,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,FURIA,omen,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,FURIA,sova,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,FURIA,jett,0,1,1
Valorant Champions 2022,All Stages,All Match Types,Ascent,FURIA,killjoy,0,1,1
