Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,BIG vs Team Liquid,All Maps,Team Liquid,Eco (won),5,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,BIG vs Team Liquid,All Maps,Team Liquid,$ (won),2,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,BIG vs Team Liquid,All Maps,Team Liquid,$$ (won),12,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,BIG vs Team Liquid,All Maps,Team Liquid,$$$ (won),26,18
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,BBL Esports,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,BBL Esports,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,BBL Esports,$ (won),0,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,BBL Esports,$$ (won),4,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,BBL Esports,$$$ (won),13,8
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,Acend,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,Acend,Eco (won),4,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,Acend,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,Acend,$$ (won),4,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Haven,Acend,$$$ (won),10,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,BBL Esports,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,BBL Esports,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,BBL Esports,$ (won),2,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,BBL Esports,$$ (won),5,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,BBL Esports,$$$ (won),14,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,Acend,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,Acend,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,Acend,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,Acend,$$ (won),5,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Split,Acend,$$$ (won),15,9
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,BBL Esports,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,BBL Esports,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,BBL Esports,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,BBL Esports,$$ (won),3,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,BBL Esports,$$$ (won),12,9
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,Acend,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,Acend,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,Acend,$ (won),2,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,Acend,$$ (won),7,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,Ascent,Acend,$$$ (won),7,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,BBL Esports,Pistol Won,,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,BBL Esports,Eco (won),8,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,BBL Esports,$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,BBL Esports,$$ (won),12,10
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,BBL Esports,$$$ (won),39,23
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,Acend,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,Acend,Eco (won),10,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,Acend,$ (won),4,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,Acend,$$ (won),16,7
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 5,BBL Esports vs Acend,All Maps,Acend,$$$ (won),32,15
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,Natus Vincere,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,Natus Vincere,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,Natus Vincere,$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,Natus Vincere,$$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,Natus Vincere,$$$ (won),9,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,M3 Champions,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,M3 Champions,Eco (won),3,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,M3 Champions,$ (won),1,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,M3 Champions,$$ (won),4,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Ascent,M3 Champions,$$$ (won),10,8
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,Natus Vincere,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,Natus Vincere,Eco (won),4,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,Natus Vincere,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,Natus Vincere,$$ (won),6,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,Natus Vincere,$$$ (won),11,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,M3 Champions,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,M3 Champions,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,M3 Champions,$ (won),2,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,M3 Champions,$$ (won),6,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,Breeze,M3 Champions,$$$ (won),12,8
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,Natus Vincere,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,Natus Vincere,Eco (won),7,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,Natus Vincere,$ (won),4,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,Natus Vincere,$$ (won),9,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,Natus Vincere,$$$ (won),20,10
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,M3 Champions,Pistol Won,,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,M3 Champions,Eco (won),5,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,M3 Champions,$ (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,M3 Champions,$$ (won),10,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 3,Natus Vincere vs M3 Champions,All Maps,M3 Champions,$$$ (won),22,16
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,Guild Esports,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,Guild Esports,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,Guild Esports,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,Guild Esports,$$ (won),4,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,Guild Esports,$$$ (won),10,8
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,FNATIC,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,FNATIC,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,FNATIC,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,FNATIC,$$ (won),9,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Haven,FNATIC,$$$ (won),5,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,Guild Esports,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,Guild Esports,Eco (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,Guild Esports,$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,Guild Esports,$$ (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,Guild Esports,$$$ (won),9,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,FNATIC,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,FNATIC,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,FNATIC,$ (won),0,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,FNATIC,$$ (won),7,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Bind,FNATIC,$$$ (won),9,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,Guild Esports,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,Guild Esports,Eco (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,Guild Esports,$ (won),2,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,Guild Esports,$$ (won),5,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,Guild Esports,$$$ (won),8,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,FNATIC,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,FNATIC,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,FNATIC,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,FNATIC,$$ (won),10,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,Split,FNATIC,$$$ (won),5,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,Guild Esports,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,Guild Esports,Eco (won),9,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,Guild Esports,$ (won),6,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,Guild Esports,$$ (won),12,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,Guild Esports,$$$ (won),27,15
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,FNATIC,Pistol Won,,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,FNATIC,Eco (won),7,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,FNATIC,$ (won),2,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,FNATIC,$$ (won),26,14
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Guild Esports vs FNATIC,All Maps,FNATIC,$$$ (won),19,12
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,BIG,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,BIG,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,BIG,$ (won),4,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,BIG,$$ (won),6,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,BIG,$$$ (won),5,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,M3 Champions,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,M3 Champions,Eco (won),4,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,M3 Champions,$ (won),0,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,M3 Champions,$$ (won),3,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Split,M3 Champions,$$$ (won),10,9
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,BIG,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,BIG,Eco (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,BIG,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,BIG,$$ (won),5,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,BIG,$$$ (won),12,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,M3 Champions,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,M3 Champions,Eco (won),2,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,M3 Champions,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,M3 Champions,$$ (won),4,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,Breeze,M3 Champions,$$$ (won),14,11
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,BIG,Pistol Won,,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,BIG,Eco (won),5,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,BIG,$ (won),5,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,BIG,$$ (won),11,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,BIG,$$$ (won),17,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,M3 Champions,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,M3 Champions,Eco (won),6,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,M3 Champions,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,M3 Champions,$$ (won),7,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,BIG vs M3 Champions,All Maps,M3 Champions,$$$ (won),24,20
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,Natus Vincere,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,Natus Vincere,Eco (won),4,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,Natus Vincere,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,Natus Vincere,$$ (won),4,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,Natus Vincere,$$$ (won),15,10
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,FunPlus Phoenix,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,FunPlus Phoenix,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,FunPlus Phoenix,$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,FunPlus Phoenix,$$ (won),6,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Ascent,FunPlus Phoenix,$$$ (won),13,7
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,Natus Vincere,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,Natus Vincere,Eco (won),8,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,Natus Vincere,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,Natus Vincere,$$ (won),3,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,Natus Vincere,$$$ (won),7,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,FunPlus Phoenix,Pistol Won,,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,FunPlus Phoenix,Eco (won),10,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,FunPlus Phoenix,$ (won),0,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,FunPlus Phoenix,$$ (won),2,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Breeze,FunPlus Phoenix,$$$ (won),7,6
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,Natus Vincere,Pistol Won,,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,Natus Vincere,Eco (won),2,2
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,Natus Vincere,$ (won),1,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,Natus Vincere,$$ (won),6,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,Natus Vincere,$$$ (won),15,5
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,FunPlus Phoenix,Pistol Won,,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,FunPlus Phoenix,Eco (won),4,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,FunPlus Phoenix,$ (won),0,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,FunPlus Phoenix,$$ (won),2,1
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,Icebox,FunPlus Phoenix,$$$ (won),18,12
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,Natus Vincere,Pistol Won,,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,Natus Vincere,Eco (won),14,4
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,Natus Vincere,$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,Natus Vincere,$$ (won),13,8
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,Natus Vincere,$$$ (won),37,18
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,FunPlus Phoenix,Pistol Won,,3
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,FunPlus Phoenix,Eco (won),16,8
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,FunPlus Phoenix,$ (won),3,0
Champions Tour Stage 1: EMEA Challengers,Group Stage,Week 4,Natus Vincere vs FunPlus Phoenix,All Maps,FunPlus Phoenix,$$ (won),10,4
