Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,SHOWRUNNERS,Decay,sova,1,2,,,,,,,,54,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,SHOWRUNNERS,Allan,astra,2,,,,,,,,,44,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,SHOWRUNNERS,dre,jett,3,2,1,,,,,,,82,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,United Nerds,Veer,breach,3,1,,,1,,,,,67,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,United Nerds,dashDevv,jett,3,2,,,,,,,,54,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,United Nerds,Rex0,sova,1,2,,,1,,,,,47,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,United Nerds,CuhChow,killjoy,1,,,,,,,,,27,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,United Nerds,Insanity,astra,4,,,,,,,,,51,5,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,SHOWRUNNERS,starly,chamber,6,1,,,,,,,,66,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,SHOWRUNNERS,lore,skye,3,,,,1,,,,,41,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,SHOWRUNNERS,Decay,sova,3,,,,,,,,,47,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,SHOWRUNNERS,Allan,astra,6,1,1,,,,,,,72,3,5
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,SHOWRUNNERS,dre,jett,4,1,,,,,,,,56,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,United Nerds,Veer,skye,1,1,,,1,1,,,,47,3,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,United Nerds,dashDevv,jett,3,,1,,,,,,,56,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,United Nerds,Rex0,sova,2,1,,,,,,,,62,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,United Nerds,CuhChow,chamber,3,,,,,,,,,43,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,United Nerds,Insanity,astra,5,1,,,,,,,,46,6,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Luminosity,TiGG,"astra, viper",,3,1,,,,,,,61,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Luminosity,bdog,jett,6,3,,,,,,,,98,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Luminosity,dazzLe,sova,6,,,,1,,,,,76,5,4
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Luminosity,mada,skye,4,3,,,,,,,,65,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Luminosity,moose,"cypher, viper",9,2,,,1,,,,,85,0,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Scooby Gang,ToastyUnicorns,"astra, viper",4,1,,,,,,,,50,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Scooby Gang,diaamond,"chamber, viper",2,,,,,,,,,38,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Scooby Gang,Jeba,jett,1,,,,,,,,,35,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Scooby Gang,Uncreative,"raze, sova",1,1,,,,,,,,51,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,All Maps,Scooby Gang,hoot,"kayo, skye",1,,,,,,,,,28,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Luminosity,TiGG,viper,,,1,,,,,,,45,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Luminosity,bdog,jett,1,2,,,,,,,,112,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Luminosity,dazzLe,sova,3,,,,,,,,,75,0,4
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Luminosity,mada,skye,2,3,,,,,,,,87,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Luminosity,moose,cypher,7,1,,,1,,,,,92,0,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Scooby Gang,ToastyUnicorns,viper,2,1,,,,,,,,47,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Scooby Gang,diaamond,chamber,,,,,,,,,,28,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Scooby Gang,Jeba,jett,1,,,,,,,,,31,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Scooby Gang,Uncreative,sova,1,,,,,,,,,57,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Scooby Gang,hoot,kayo,1,,,,,,,,,27,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Luminosity,TiGG,astra,,3,,,,,,,,76,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Luminosity,bdog,jett,5,1,,,,,,,,83,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Luminosity,dazzLe,sova,3,,,,1,,,,,76,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Luminosity,mada,skye,2,,,,,,,,,43,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Luminosity,moose,viper,2,1,,,,,,,,78,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Scooby Gang,ToastyUnicorns,astra,2,,,,,,,,,53,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Scooby Gang,diaamond,viper,2,,,,,,,,,47,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Scooby Gang,Jeba,jett,,,,,,,,,,39,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Scooby Gang,Uncreative,raze,,1,,,,,,,,45,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Scooby Gang,hoot,skye,,,,,,,,,,28,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,Zero MarksMen Silver,hyun,"breach, reyna",9,1,,,,,,,,45,1,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,Zero MarksMen Silver,Torrify,jett,16,8,,,1,1,,,,79,1,4
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,Zero MarksMen Silver,Waffle,sova,4,5,,,1,1,,,,55,14,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,Zero MarksMen Silver,plaza,"chamber, killjoy, viper",10,3,,,2,1,,,,60,5,3
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,Zero MarksMen Silver,Troll,"astra, viper",9,1,1,,,,,,,39,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,EDO TENSEI,ETO,"astra, brimstone, viper",9,,,,1,,,,,36,8,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,EDO TENSEI,jD,chamber,14,3,,,2,,,,,51,4,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,EDO TENSEI,carn0,"sage, viper",11,3,,,,,1,,,48,7,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,EDO TENSEI,JEFFREY,"skye, sova",15,3,,1,,3,1,,1.0,60,5,3
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,All Maps,EDO TENSEI,Nyonza,raze,8,3,,,,,,,,50,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,Zero MarksMen Silver,hyun,breach,3,,,,,,,,,33,1,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,Zero MarksMen Silver,Torrify,jett,9,3,,,,1,,,,88,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,Zero MarksMen Silver,Waffle,sova,1,1,,,,,,,,45,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,Zero MarksMen Silver,plaza,viper,3,1,,,1,,,,,62,1,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,Zero MarksMen Silver,Troll,astra,3,1,,,,,,,,35,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,EDO TENSEI,ETO,brimstone,3,,,,,,,,,28,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,EDO TENSEI,jD,chamber,6,1,,,,,,,,45,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,EDO TENSEI,carn0,viper,5,,,,,,,,,43,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,EDO TENSEI,JEFFREY,sova,5,1,,1,,2,,,1.0,59,3,3
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,EDO TENSEI,Nyonza,raze,4,,,,,,,,,38,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,Zero MarksMen Silver,hyun,breach,,1,,,,,,,,36,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,Zero MarksMen Silver,Torrify,jett,3,4,,,1,,,,,78,0,3
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,Zero MarksMen Silver,Waffle,sova,3,3,,,,,,,,83,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,Zero MarksMen Silver,plaza,killjoy,2,,,,1,1,,,,43,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,Zero MarksMen Silver,Troll,astra,1,,,,,,,,,26,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,EDO TENSEI,ETO,astra,6,,,,1,,,,,51,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,EDO TENSEI,jD,chamber,5,2,,,1,,,,,57,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,EDO TENSEI,carn0,viper,4,2,,,,,,,,57,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,EDO TENSEI,JEFFREY,skye,8,,,,,,,,,65,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,EDO TENSEI,Nyonza,raze,2,1,,,,,,,,50,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,Zero MarksMen Silver,hyun,reyna,6,,,,,,,,,66,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,Zero MarksMen Silver,Torrify,jett,4,1,,,,,,,,70,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,Zero MarksMen Silver,Waffle,sova,,1,,,1,1,,,,36,9,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,Zero MarksMen Silver,plaza,chamber,5,2,,,,,,,,76,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,Zero MarksMen Silver,Troll,viper,5,,1,,,,,,,56,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,EDO TENSEI,ETO,viper,,,,,,,,,,29,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,EDO TENSEI,jD,chamber,3,,,,1,,,,,51,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,EDO TENSEI,carn0,sage,2,1,,,,,1,,,44,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,EDO TENSEI,JEFFREY,sova,2,2,,,,1,1,,,57,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,EDO TENSEI,Nyonza,raze,2,2,,,,,,,,61,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,Kowareta,Korsonix,"cypher, killjoy",4,1,,,,,,,,67,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,Kowareta,RaM,"kayo, skye",10,4,,,,,,,,108,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,Kowareta,vital,astra,4,1,,,1,1,,,,40,5,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,Kowareta,supA,sova,2,1,1,,1,,,,,67,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,Kowareta,wraith,jett,5,4,,,,,,,,90,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,BRICKEDUP,Fox,"kayo, skye",1,,,,,,,,,26,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,BRICKEDUP,Brick,astra,2,,1,,,,,,,32,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,BRICKEDUP,Lamb0,killjoy,5,1,,,,,,,,39,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,BRICKEDUP,appzymeister,jett,2,1,,,,,,,,49,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,All Maps,BRICKEDUP,retrograde,sova,1,,,,,,,,,42,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,Kowareta,Korsonix,killjoy,1,1,,,,,,,,49,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,Kowareta,RaM,skye,3,1,,,,,,,,77,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,Kowareta,vital,astra,2,1,,,1,1,,,,48,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,Kowareta,supA,sova,1,,1,,1,,,,,74,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,Kowareta,wraith,jett,2,2,,,,,,,,75,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,BRICKEDUP,Fox,kayo,1,,,,,,,,,25,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,BRICKEDUP,Brick,astra,,,1,,,,,,,31,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,BRICKEDUP,Lamb0,killjoy,3,,,,,,,,,37,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,BRICKEDUP,appzymeister,jett,2,,,,,,,,,48,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,BRICKEDUP,retrograde,sova,1,,,,,,,,,51,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,Kowareta,Korsonix,cypher,3,,,,,,,,,85,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,Kowareta,RaM,kayo,7,3,,,,,,,,138,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,Kowareta,vital,astra,2,,,,,,,,,32,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,Kowareta,supA,sova,1,1,,,,,,,,59,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,Kowareta,wraith,jett,3,2,,,,,,,,105,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,BRICKEDUP,Fox,skye,,,,,,,,,,27,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,BRICKEDUP,Brick,astra,2,,,,,,,,,32,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,BRICKEDUP,Lamb0,killjoy,2,1,,,,,,,,40,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,BRICKEDUP,appzymeister,jett,,1,,,,,,,,49,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,BRICKEDUP,retrograde,sova,,,,,,,,,,33,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Actually Homeless,RESHURA,sova,8,2,,,,,,,,59,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Actually Homeless,contii,jett,5,4,,,,,,,,43,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Actually Homeless,Moechilla,chamber,9,6,2,,1,1,,,,65,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Actually Homeless,silenx,"skye, viper",6,1,,,,,,,,37,9,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Actually Homeless,insky,"astra, reyna, sage",6,4,1,,,,,,,54,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Archons,nedg,"skye, sova",7,2,,,1,,,,,51,6,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Archons,trunkZ,jett,9,4,,,1,1,,,,70,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,All Maps,Archons,Eshotz,"astra, sova, viper",4,3,2,,,,,,,55,4,0
